old_connector_id,from_huc12,to_huc12,old_length_km,qa_status,replacement_source,replacement_ids,replacement_feature_types,physical_channel_present,network_connector_present,authoritative_transition_count,released_physical_transition_count,source_generation,confidence,routing_basis,source_method,physical_geometry,source_authority,unresolved_category,observed_3dhp_downstream_huc12,explanation,notes
WTR-HUC-ROUTE-041000040401,041000040401,041000040408,8.65875,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,1A3M6;3117Y;5BATT;7CKM;E87F4;FKWHD;FKX7N,Channel Line;Drainageway;Waterbody Connector,True,True,4,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040407,041000040407,041000040408,9.854063,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,43QG0;8A7GE;9WLZM;AB71C;AZJB4;E87E8;H16A,Channel Line;Drainageway;Waterbody Connector,True,True,4,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040408,041000040408,041000040502,9.263264,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,64GP2;69B8L;9WL60;CVKIO,Canal;Channel Line;Waterbody Connector,True,True,2,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050201,041000050201,041000050202,3.714375,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,9I7R1;BXQ3V;CCCR4;FPZH6;G9G0R;GQUXA;OX1X,Canal;Channel Line;Waterbody Connector,True,True,4,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050202,041000050202,041000050205,12.339881,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,264MI;GQUXA;GVQE3,Waterbody Connector,False,True,2,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000071002,041000071002,041000071003,11.43091,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,3NE2L;K2N3,Channel Line,True,False,1,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050203,041000050203,041000050205,12.789583,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,18ABZ;2KNX6,Channel Line;Waterbody Connector,False,True,1,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000050204,041000050204,041000050205,14.198083,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,70NGL;9ZN23,Channel Line;Waterbody Connector,False,True,1,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000071201,041000071201,041000071204,10.408951,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,1OKCQ;1TESW;4DDZX;4WQTE;72FQH;85CDV;8A6S5;DOPZP,Channel Line;Drainageway,True,False,5,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071202,041000071202,041000071203,4.866105,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,10E4W;2CRAZ;2CRE2;3ANRR;3P6L4;5ZK1T;699XC;7BUP;8YIP9;APS02;BIXYI;C2E02;CR9QB;DJVKY;EMSRN;FKVQE;GE2H5,Canal;Channel Line;Drainageway,True,False,10,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071204,041000071204,041000071205,8.608773,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,10E3B;1JQEF;30ZYA;3ANPU;5B9JX;5G4N6;5KZ57;6E544;6NU7G;80HKS;8OSC1;A1FX0;AKW99;APRXV;AZHZA;BSN67;DA629;E3BJ5;EWJGG;GIX8Q;QP77;VJV5,Canal;Channel Line;Drainageway;Waterbody Connector,True,True,13,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071205,041000071205,041000071206,17.941114,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,7OYEZ;B2JYR;GVQF1,Channel Line,True,False,2,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030603,041000030603,041000030604,8.810835,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,3UCZB;441JD;64S2X;6T1TT;6XWTR;77NBV;7CINU;G4Q0N,Canal;Channel Line;Drainageway,True,False,5,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030604,041000030604,041000030707,13.75394,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,1AEXF;2D3AI,Channel Line;Waterbody Connector,False,True,1,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030702,041000030702,041000030707,13.184456,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,23EFN;D0R8E,Channel Line;Waterbody Connector,False,True,1,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030804,041000030804,041000030805,7.073867,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,2HYZ0;98MA9,Waterbody Connector,False,True,1,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030707,041000030707,041000030805,12.38222,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,2HYZ0;4IKBH;AGDCI;EDETX,Channel Line;Hydro Unenforced Connector;Waterbody Connector,False,True,2,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030803,041000030803,041000030804,4.946048,REPLACED_AUTHORITATIVE_CONNECTOR,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,15JZA;8U0DL;93QHX;AL8VH;DFD17,Drainageway;Surface Connector;Waterbody Connector,False,True,3,0,migrated_nhd,high,official_3dhp_connector,authoritative_3dhp,False,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030701,041000030701,041000030702,6.093206,REPLACED_PHYSICAL,USGS 3DHP Flowline layer 50 / native hydrosequence derivatives,2MS6B;4S8OV;69M2D;CM5C0;DAI93,Channel Line;Drainageway,True,False,3,0,migrated_nhd,high,physical_3dhp,authoritative_3dhp,True,USGS,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
